FIPS,MSAID,MSANAME,ST,ALLCOMPLEV,EDCOMPLEV,HECOMPLEV,NBCOMPLEV,ALLCOMP,EDCOMP,HECOMP,NBCOMP,ED1Z,ED2Z,ED3Z,ED4Z,ED5Z,ED6Z,ED7Z,ED8Z,HE3Z,HE4Z,HE5Z,HE6Z,HE7Z,HE8Z,NB1Z,NB2Z,NB3Z,NB4Z,NB5Z,OL1,OL2,OL3,OL4,OL5,OL6,OL7
26163566400,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Low,Low,Very Low,Low,-0.292571,-0.454534,-0.32318,-0.1,-1.0337,-0.62014,-0.49879,-0.2984,-0.83693,-0.34926,-0.27576,0.27671,-0.25721,-1.03988,0.14232,0.92341,-1.53522,-0.1725,0.86349,-0.5156,0.36367,-0.65152,-0.56004,205,14,90,92,0,1,8
26163566500,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Low,Low,Moderate,Low,-0.325073,-0.583839,-0.018583,-0.372798,-0.63418,-0.50354,-0.69976,-0.48309,-2.00183,-0.34926,-0.27576,0.27671,0.22958,-0.95264,0.068,0.82545,0.03295,-0.31484,0.4759,-0.63406,-0.41822,-0.7248,-0.56281,433,24,261,106,7,4,31
26163566600,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Moderate,Moderate,Moderate,High,0.105926,-0.108698,0.052615,0.37386,0.38249,-0.19279,0.05122,-0.09459,-0.29042,-0.34926,-0.27576,-0.10047,0.22958,-1.01626,0.02766,0.9149,0.8226,-0.66279,0.17884,0.72494,0.61159,0.93397,-0.58004,453,30,279,106,1,5,32
26163566700,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Low,Low,Low,Low,-0.176593,-0.331935,-0.133717,-0.064128,-0.79049,-0.77204,-0.69976,-0.48309,-0.31615,-0.34926,-0.27576,1.03107,-0.07466,-0.91244,-0.17934,0.49793,0.2285,-0.36229,-0.80383,0.15601,0.13516,0.84379,-0.65177,987,53,766,91,3,5,69
26163566800,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Low,Low,Moderate,Moderate,-0.145771,-0.418069,-0.073227,0.053982,-0.71963,-0.05496,-0.65946,-0.42592,-1.13627,-0.34926,-0.27576,0.27671,-0.37891,-0.96344,0.13073,0.92341,0.25859,-0.40974,-0.57695,0.47414,0.2061,0.69858,-0.53196,802,57,564,127,1,9,44
26163566900,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Low,Low,Moderate,Low,-0.127466,-0.297231,0.00275,-0.087918,-1.13779,-0.13376,-0.39047,0.0249,0.73911,-0.34926,-0.27576,-0.85482,-0.07466,-0.90295,0.18293,0.69008,0.51502,-0.39392,-0.13669,0.01298,-0.647,0.84174,-0.51062,1259,46,769,298,8,39,99
26163567000,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Low,Low,Moderate,Low,-0.15359,-0.292849,-0.01519,-0.15273,-0.36929,-0.84778,0.2625,-0.54059,0.9024,-0.99662,-0.27576,-0.47765,-0.07466,-0.29683,0.18216,0.64442,0.00585,-0.55208,-0.07052,-0.06344,-0.63086,0.33348,-0.33231,897,94,310,435,5,3,50
26163567100,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,High,High,Moderate,Moderate,0.198343,0.446631,0.057015,0.091384,-0.59197,0.5726,0.73958,1.01152,-0.49431,0.82596,-0.27576,1.78543,-0.9874,-0.12492,0.18165,0.89175,-0.04749,0.4285,0.42753,-0.27673,-0.28208,0.21196,0.37624,731,87,516,74,2,11,41
26163567201,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,High,High,High,Very High,0.343441,0.211866,0.17727,0.641188,-0.48966,0.75574,0.73958,1.01152,-0.77198,0.82596,-0.27576,-0.10047,-0.37891,-0.45455,0.18157,0.8421,0.84031,0.0331,0.90723,0.45318,0.66897,0.68412,0.49244,828,36,710,42,0,8,32
26163567202,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,High,Moderate,High,Moderate,0.186653,0.124565,0.291987,0.143408,0.17997,0.75613,0.73958,1.01152,-1.00888,0.82596,-0.27576,-1.232,0.22958,-0.11448,0.18267,0.76287,0.54746,0.14382,0.78265,-0.76122,-0.2144,0.49161,0.4184,666,30,477,140,0,4,15
26163567300,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,High,High,Very High,High,0.398774,0.3154,0.451155,0.429768,-0.03024,0.7737,0.54154,0.7349,0.43075,0.82596,-0.27576,-0.47765,0.83807,-0.33635,0.17922,0.74961,0.73717,0.53921,0.31255,0.25838,0.49077,0.47257,0.61457,895,32,716,100,2,14,31
26163567400,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,High,Moderate,Moderate,Very High,0.288393,0.045521,0.065305,0.754354,-0.4882,0.52363,0.54154,0.7349,-0.2659,0.82596,-0.27576,-1.232,-0.9874,-0.29223,0.18063,0.87184,0.6017,0.01729,0.93249,0.89537,0.36965,0.93397,0.64029,350,14,287,27,2,5,15
26163567800,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,High,Moderate,High,High,0.19816,-0.00633,0.146287,0.454524,-0.55299,-0.04866,0.00164,-0.01243,1.28729,-0.34926,-0.27576,-0.10047,-0.9874,0.16187,0.18447,0.92341,0.46737,0.128,0.26549,0.63325,0.66451,0.24821,0.46116,990,73,637,218,2,19,41
26163567900,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Moderate,Moderate,Moderate,High,0.076839,0.019796,-0.066333,0.277054,-0.4889,-0.04834,0.00164,-0.01243,-0.45401,-0.34926,-0.27576,1.78543,-0.9874,-0.23968,0.18273,0.12482,0.48843,0.0331,-0.33862,0.65138,0.365,0.66492,0.04259,628,31,498,43,13,4,39
26163568000,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Moderate,Moderate,Moderate,High,0.141041,-0.032919,0.10172,0.354322,-0.99045,-0.04534,0.00164,-0.01243,0,-0.34926,-0.27576,1.40825,-0.07466,-0.58374,0.18119,0.82919,0.39921,-0.14087,0.56002,0.5144,0.57932,0.11954,-0.00167,383,32,263,46,0,8,34
26163568200,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Moderate,Moderate,Low,Moderate,-0.029709,-0.15106,-0.13752,0.199452,-0.4741,-0.27759,0.19094,0.16241,-0.83901,-0.34926,-0.27576,0.65389,-0.9874,-0.83077,0.05411,0.36304,0.79585,-0.21995,-0.44284,0.69666,0.45849,0.64897,-0.36402,890,49,718,69,4,16,34
26163568300,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Low,Low,Low,Low,-0.311432,-0.624159,-0.156423,-0.153714,-1.05635,-0.37012,-0.63455,-0.54461,-1.28497,-0.34926,-0.27576,-0.47765,-0.9874,-0.6099,0.0586,0.42062,0.43112,-0.25158,0.11271,-0.01573,-0.46492,0.08476,-0.48539,999,64,679,189,11,9,47
26163568400,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Moderate,Moderate,Low,Low,-0.013981,0.029841,-0.08034,0.008556,-0.44054,-0.5966,-0.14586,-0.16152,0.80002,-0.34926,-0.27576,1.40825,-0.9874,-0.33398,0.15256,-0.09059,0.82334,-0.04597,-0.6588,0.37037,-0.01931,0.71715,-0.36663,962,42,763,81,2,27,47
26163568500,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very Low,Low,Low,Very Low,-0.549616,-0.56227,-0.203397,-0.88318,-1.59958,-0.5951,-0.37428,-0.11725,-1.08646,-0.34926,-0.27576,-0.10047,-0.37891,-0.77314,0.16772,0.63635,-0.81061,-0.06179,0.17479,-1.64521,-1.00351,-1.44069,-0.50128,1330,91,823,270,13,6,127
26163568700,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Low,Low,Moderate,Low,-0.121287,-0.389108,0.117443,-0.092196,-0.44036,-1.02523,-0.52725,-0.08645,0.0691,-0.34926,-0.27576,-0.47765,-0.37891,-0.36813,0.18446,0.74919,0.61147,-0.09342,-0.46659,0.0291,0.70995,-0.38999,-0.34345,1017,41,562,319,1,20,74
26163568800,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Low,Low,Moderate,Moderate,-0.064864,-0.361311,0.059167,0.107552,-0.56599,-0.04521,0.00164,-0.01243,-0.41148,-0.34926,-0.27576,-1.232,0.83807,-0.14118,0.18352,0.3,-0.52638,-0.29903,1.158,-0.80805,-0.09467,-0.14374,0.42622,556,29,157,303,2,12,53
26163568900,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Moderate,Low,High,High,0.118772,-0.342301,0.280288,0.418328,-0.74222,-0.04521,0.00164,-0.01243,-0.08317,-0.34926,-0.27576,-1.232,0.83807,-0.16997,0.18275,0.34805,0.63952,-0.15669,-0.13571,0.63725,0.66817,0.62721,0.29472,484,33,338,64,0,23,26
26163569100,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Low,Very Low,Moderate,High,-0.077136,-0.729464,0.117345,0.380712,-0.78377,0.27803,-0.35079,-0.62457,-2.00183,-0.84502,-0.27576,-1.232,-0.9874,0.25058,0.18481,0.31079,0.70658,0.23871,-0.20899,1.01239,-0.07225,0.83857,0.33384,590,31,518,18,0,4,19
26163569200,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Moderate,Low,High,High,0.095886,-0.258647,0.179452,0.366854,-0.68354,0.27803,-0.35079,-0.62457,1.28729,-0.84502,-0.27576,-0.85482,0.22958,0.50272,0.18481,-0.35434,0.33849,0.17545,-0.27808,0.77649,0.30682,0.75503,0.27401,584,59,457,33,6,7,22
26163569300,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Moderate,Low,Very High,High,0.089254,-0.52874,0.401177,0.395324,-0.42267,0.4191,-0.35079,-0.62457,-1.27539,-0.84502,-0.27576,-0.85482,0.22958,0.28388,0.18481,0.84701,0.68633,0.17545,-0.02052,0.6601,0.504,0.5298,0.30324,835,63,665,45,1,12,49
26163569400,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,High,Low,Very High,High,0.192175,-0.228168,0.426745,0.377946,0.05486,0.16065,-0.35079,-0.62457,1.28729,-0.84502,-0.27576,-1.232,0.83807,0.23393,0.18481,0.5377,0.46399,0.30197,0.01009,0.5292,-0.00039,0.93397,0.41686,678,26,571,48,2,6,25
26163569500,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Moderate,Low,Moderate,High,-0.02034,-0.502003,0.081,0.359984,-0.35541,0.16065,-0.35079,-0.62457,-2.00183,-0.84502,-0.27576,0.27671,-0.9874,0.29771,0.18481,0.17391,0.67315,0.14382,-0.71214,0.61869,1.03027,0.72328,0.13982,570,32,512,3,0,0,23
26163569600,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Low,Low,Moderate,Moderate,-0.114804,-0.503214,0.028067,0.130736,-1.14956,0.16065,-0.35079,-0.62457,-0.08584,-0.84502,-0.27576,-0.85482,-0.9874,0.06553,0.18481,0.05069,0.74259,0.11218,-0.44664,0.44538,0.30476,0.43503,-0.08485,818,32,729,28,1,4,24
26163569700,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Moderate,Low,High,Moderate,0.022513,-0.398587,0.26801,0.198118,-0.45215,0.26975,-0.35079,-0.62457,-0.43251,-0.84502,-0.27576,-0.47765,-0.25721,0.36311,0.18481,0.53119,0.72142,0.06474,-0.17848,0.56968,-0.36043,0.93397,0.02585,1000,48,850,50,4,13,35
26163569800,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Moderate,Low,High,High,0.01971,-0.536355,0.24066,0.354826,-0.24402,0.15162,-0.35079,-0.62457,-2.00183,-0.84502,-0.27576,-0.10047,-0.07466,0.75432,0.18481,0.1236,0.39115,0.06474,-0.20748,0.53033,0.61848,0.67134,0.16146,537,32,440,25,1,2,37
26163569900,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Moderate,Low,High,High,0.025419,-0.450016,0.280245,0.246028,-0.68485,0.15162,-0.35079,-0.62457,-2.00183,-0.84502,-0.27576,1.03107,0.22958,0.54634,0.18481,0.40369,0.537,-0.21995,-0.48775,0.59479,0.54757,0.51575,0.05978,579,30,487,24,3,11,24
26163570100,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Moderate,Low,High,Moderate,0.016132,-0.355897,0.196387,0.207906,0.34864,-0.14799,-1.21297,-1.11812,-1.44385,-3.19818,2.89422,1.03107,-0.9874,0.88261,0.18481,0.90749,0.20515,-0.01434,0.18398,-0.19512,0.74634,0.10201,0.20232,937,46,196,555,8,73,59
26163570200,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Moderate,Low,Very High,Low,-0.036331,-0.2109,0.386913,-0.285006,-0.94517,-1.29682,-1.59012,-1.30153,-0.50677,-0.34926,2.89422,1.40825,0.83807,0.61326,0.18481,0.92341,-0.03394,-0.20413,-1.36027,-0.1679,-0.45299,0.48023,0.0759,807,27,172,559,1,0,48
26163570400,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Low,Low,High,Very Low,-0.284437,-0.268603,0.309877,-0.894586,-0.85403,-0.84778,0.2625,-0.54059,0.07239,-0.99662,-0.27576,1.03107,0.83807,0.21769,0.1848,0.82021,-0.17135,-0.03016,-0.64395,-1.27963,-1.56285,-0.88381,-0.10269,1466,64,206,1090,6,0,100
26163570500,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Low,Low,Low,Very Low,-0.373817,-0.276306,-0.089523,-0.755622,-0.62184,-0.84778,0.2625,-0.54059,1.28729,-0.99662,-0.27576,-0.47765,-0.9874,-0.14981,0.18468,0.58576,-0.01368,-0.15669,-0.55677,-0.99701,-1.15673,-0.81856,-0.24904,971,59,80,765,2,2,63
26163570600,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very Low,Low,Very Low,Very Low,-0.870629,-0.508317,-0.385315,-1.718254,-1.31179,-0.84778,0.2625,-0.54059,0.12115,-0.99662,-0.27576,-0.47765,-0.9874,-0.37653,0.18467,0.78643,-1.14556,-0.7735,0.16801,-1.95977,-1.13167,-5.32415,-0.34369,769,9,57,683,0,0,20
26163570800,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Low,Low,Moderate,Very Low,-0.39627,-0.472517,0.099025,-0.815316,-0.41002,-0.84778,0.2625,-0.54059,-0.11705,-0.99662,-0.27576,-0.85482,2.66355,0.04687,0.18476,0.09303,-1.47822,-0.91584,-0.17021,-1.02229,-1.59845,-1.10049,-0.18514,919,20,50,792,1,1,55
26163570900,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very Low,Very Low,High,Very Low,-0.553436,-1.066925,0.272977,-0.86636,-0.62952,-1.119,-1.21297,-1.11812,-0.12703,-3.19818,-0.27576,-0.85482,2.66355,0.25373,0.18481,-0.01705,-0.57878,-0.8684,-0.84709,-1.20817,-1.16237,-1.10498,-0.00919,616,22,16,545,1,0,32
26163571000,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very Low,Very Low,Low,Very Low,-0.603234,-0.851272,-0.233847,-0.724582,-1.11546,-1.119,-1.21297,-1.11812,-0.17894,-3.19818,-0.27576,1.40825,-0.9874,0.33232,0.18481,0.66374,-1.01284,-0.58371,-0.43974,-1.21232,-1.32141,-0.78334,0.1339,602,18,66,480,2,2,34
26163571800,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Moderate,Moderate,Moderate,High,0.132674,-0.008938,0.126427,0.280532,0.07216,-0.34754,0.1195,0.61734,-0.8386,0.68187,-0.27576,-0.10047,-0.25721,-0.18307,0.18372,0.58257,0.5576,-0.12505,-0.12949,0.26231,0.53673,0.48797,0.24514,707,61,517,82,0,17,30
26163571900,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,High,High,High,High,0.33217,0.273782,0.282638,0.440088,-0.22073,-0.38646,0.1195,0.61734,0.62343,0.68187,-0.27576,1.03107,-0.37891,-0.04964,0.1848,0.92341,0.47696,0.53921,0.37534,0.66422,0.35799,0.47586,0.32703,534,38,401,53,0,16,26
26163572000,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Moderate,Moderate,High,Moderate,0.097662,-0.167675,0.345995,0.114666,-0.21869,-0.20084,0.1195,0.61734,-1.21,0.68187,-0.27576,-0.85482,0.22958,0.09871,0.18481,0.83946,0.53215,0.19126,-0.39219,0.12314,0.17608,0.31177,0.35453,482,32,390,32,0,4,24
26163572100,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Moderate,Low,High,Low,0.002708,-0.197729,0.214285,-0.008432,-0.89138,-1.29984,-0.6527,-0.10897,-0.06612,0.68187,-0.27576,1.03107,-0.9874,0.51401,0.18481,0.75186,0.52046,0.30197,-0.5946,0.08427,0.00727,-0.01649,0.47739,1605,85,1340,72,3,26,79
26163572200,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,High,Moderate,High,High,0.183725,-0.099462,0.192025,0.458612,-0.28571,-0.3992,-0.00648,0.29422,-1.45853,0.68187,-0.27576,0.65389,-0.9874,0.51736,0.18481,0.17371,0.6612,0.60247,0.43808,-0.01286,0.65707,0.81286,0.39791,1282,65,1070,94,1,14,38
26163572400,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Low,Very Low,High,Low,-0.387634,-0.903366,0.134657,-0.394192,-0.54268,-0.14799,-1.21297,-1.11812,-1.38512,-3.19818,-0.27576,0.65389,-0.9874,0.83554,0.18481,0.54266,0.15178,0.08055,-0.64278,-0.56188,-0.00494,-1.05425,0.29289,331,39,229,49,0,3,11
26163572500,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Low,Low,Low,Low,-0.413383,-0.574144,-0.28529,-0.380714,-1.4151,-0.83697,-0.39852,-0.55525,-0.64748,-0.3636,-0.27576,-0.10047,-0.9874,-0.16543,0.18274,0.51459,-0.18224,-1.074,-0.82953,0.03984,-1.24083,0.13139,-0.00444,456,48,244,123,3,5,33
26163573000,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very High,High,High,High,0.430049,0.544456,0.34564,0.400052,0.05729,-0.20729,-0.00648,0.29422,0.36511,0.68187,2.89422,0.27671,-0.9874,0.93815,0.18481,0.75201,0.86848,0.31779,-0.33561,0.3364,0.7362,0.93397,0.3293,921,17,863,12,0,17,12
26163573100,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very High,Very High,Very High,High,0.47058,0.614688,0.478758,0.318294,-0.00465,-0.4446,-0.00648,0.29422,-0.28251,0.68187,2.89422,1.78543,0.22958,1.05544,0.18481,0.21406,0.602,0.58666,0.08971,0.54997,-0.11364,0.80301,0.26242,1262,29,1039,109,2,38,45
26163583100,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Low,Low,Moderate,Low,-0.236253,-0.596151,0.078023,-0.190632,-1.32719,-0.83697,-0.39852,-0.55525,0.22008,-0.3636,-0.27576,-1.232,0.83807,-0.47932,0.16428,0.57397,0.16046,-0.78932,-1.03667,-0.29516,-0.28667,0.67309,-0.00775,1022,67,834,64,2,5,50
26163583200,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Low,Very Low,Moderate,Low,-0.423958,-0.839742,-0.073438,-0.358694,-1.05401,-0.83697,-0.39852,-0.55525,-2.00183,-0.3636,-0.27576,-1.232,0.83807,-0.47826,0.16636,-0.21886,0.08883,-0.83677,-0.16388,0.00243,-0.61645,-1.05425,0.03868,734,47,610,31,7,2,37
26163585500,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very Low,Very Low,Very Low,Low,-0.547308,-0.820251,-0.391037,-0.430636,-1.64385,-0.48061,0.06293,-0.19958,-1.40978,-1.00618,-0.27576,-1.60918,-0.25721,-0.54284,0.12235,-0.66545,-0.15049,-0.85258,0.36089,-0.77473,-0.12403,-1.34002,-0.27529,430,33,304,59,0,1,33
26163585600,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Low,Low,Low,Low,-0.286213,-0.324356,-0.113755,-0.420528,-0.27187,-0.48061,0.06293,-0.19958,0.05387,-1.00618,-0.27576,-0.47765,-0.25721,-0.44218,0.10282,0.46288,0.08232,-0.63116,-0.91799,-0.4332,-0.2658,-0.03959,-0.44606,1036,32,90,816,3,17,78
26163510500,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very Low,Very Low,Very Low,Very Low,-0.880594,-0.982665,-0.525342,-1.133776,-1.68897,-1.50297,-1.26576,-0.77631,-1.21759,-1.03349,-0.27576,-0.10047,-0.9874,-0.69663,0.16848,0.15618,-1.36713,-0.42555,0.05315,-3.35778,-1.13246,-1.6403,0.40851,1232,13,63,314,11,783,48
26163511200,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Low,Low,Very Low,Low,-0.387382,-0.347932,-0.550142,-0.264072,-1.30915,-0.49055,-1.00048,-0.99239,1.28729,-1.03349,-0.27576,1.03107,-0.07466,-0.86652,-0.66437,-0.46998,-2.71348,1.48816,0.44486,-1.01162,-1.09566,-1.88104,2.2231,387,3,0,357,0,3,24
26163511400,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very Low,Low,Very Low,Low,-0.496103,-0.664471,-0.403328,-0.42051,-0.44126,-1.22683,-0.8087,-0.94568,-0.1064,-1.03349,-0.27576,-0.47765,0.83807,-0.84237,-0.06276,0.09189,-2.62025,0.17545,-0.39959,-0.52463,-1.60487,-0.46822,0.89476,606,11,4,568,0,4,19
26163511900,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very Low,Moderate,Very Low,Very Low,-0.67921,-0.146031,-0.644202,-1.247398,-0.99617,-0.65029,-0.5198,-0.76546,1.28729,-1.03349,-0.27576,1.78543,-0.46584,-0.70246,-0.52922,-0.38324,-3.08282,1.29837,0.33234,-2.74194,-3.27496,-2.84129,2.28886,336,0,2,322,1,1,10
26163520200,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,High,High,High,High,0.305773,0.386267,0.151052,0.38,1.47903,-0.88127,-0.79755,-0.88916,1.28729,-1.03349,2.89422,1.03107,0.3817,-0.50674,-0.3221,0.21846,-0.0843,1.21929,1.45098,-1.60685,-0.39103,0.12602,2.32088,94,2,16,32,0,36,8
26163520400,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,High,Very High,Moderate,Moderate,0.259839,0.650319,-0.024815,0.154014,-0.03107,-0.96629,-0.85791,-0.68016,0.92184,-1.03349,6.0642,1.78543,-0.37891,-0.75649,-0.05329,0.77262,-1.12609,1.39327,1.36059,-1.80194,-1.03215,-0.00404,2.24761,341,7,13,302,0,7,12
